0/2023,6:48:58,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
147300,6/28/2023,19:08:34,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147301,6/28/2023,19:12:19,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
147302,6/28/2023,19:12:19,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
147303,6/28/2023,19:15:32,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
147304,6/28/2023,19:17:17,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
147305,6/28/2023,19:17:49,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
147306,6/28/2023,19:18:12,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
147307,6/28/2023,19:19:28,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
147308,6/28/2023,19:19:32,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
147309,6/28/2023,19:19:32,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
147310,6/28/2023,19:20:37,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147311,6/28/2023,19:20:53,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147312,6/28/2023,19:22:44,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
147313,6/28/2023,19:23:10,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
147314,6/28/2023,19:24:49,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147315,6/28/2023,19:25:02,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147316,6/28/2023,19:30:47,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
147317,6/28/2023,19:32:02,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147318,6/28/2023,19:32:19,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147319,6/28/2023,19:32:50,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
147320,6/28/2023,19:33:21,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
147321,6/28/2023,19:33:39,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147322,6/28/2023,19:35:01,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
147323,6/28/2023,19:37:24,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147324,6/28/2023,19:38:04,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147325,6/28/2023,19:38:14,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147326,6/28/2023,19:38:14,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
147327,6/28/2023,19:39:17,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
147328,6/28/2023,19:39:42,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147329,6/28/2023,19:40:56,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147330,6/28/2023,19:42:26,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147331,6/28/2023,19:42:35,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147332,6/28/2023,19:43:33,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147333,6/28/2023,19:43:47,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
147334,6/28/2023,19:43:47,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
147335,6/28/2023,19:44:27,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
147336,6/28/2023,19:45:45,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
147337,6/28/2023,19:47:15,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147338,6/28/2023,19:50:11,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147339,6/28/2023,19:50:37,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147340,6/28/2023,19:50:37,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
147341,6/28/2023,19:51:24,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
147342,6/28/2023,19:51:53,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
147343,6/28/2023,19:52:37,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
147344,6/28/2023,19:54:44,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147345,6/28/2023,19:55:13,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
147346,6/28/2023,19:55:30,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
147347,6/28/2023,19:55:53,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
147348,6/28/2023,19:56:02,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
147349,6/29/2023,7:00:00,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
147350,6/29/2023,7:01:50,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
147351,6/29/2023,7:01:51,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147352,6/29/2023,7:02:10,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147353,6/29/2023,7:06:40,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147354,6/29/2023,7:07:19,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
147355,6/29/2023,7:08:33,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147356,6/29/2023,7:09:55,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
147357,6/29/2023,7:11:37,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147358,6/29/2023,7:12:39,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
147359,6/29/2023,7:12:39,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
147360,6/29/2023,7:13:27,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
147361,6/29/2023,7:13:27,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
147362,6/29/2023,7:13:28,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147363,6/29/2023,7:16:26,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147364,6/29/2023,7:16:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147365,6/29/2023,7:18:48,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
147366,6/29/2023,7:21:17,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
147367,6/29/2023,7:23:38,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
147368,6/29/2023,7:26:12,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
147369,6/29/2023,7:26:58,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
147370,6/29/2023,7:28:30,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147371,6/29/2023,7:32:03,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147372,6/29/2023,7:33:47,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
147373,6/29/2023,7:33:52,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147374,6/29/2023,7:33:56,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
147375,6/29/2023,7:33:56,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
147376,6/29/2023,7:35:21,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
147377,6/29/2023,7:35:21,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
147378,6/29/2023,7:36:10,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
147379,6/29/2023,7:36:41,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147380,6/29/2023,7:40:10,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147381,6/29/2023,7:40:10,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
147382,6/29/2023,7:41:28,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147383,6/29/2023,7:44:05,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147384,6/29/2023,7:45:57,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147385,6/29/2023,7:45:57,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
147386,6/29/2023,7:46:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
147387,6/29/2023,7:46:52,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
147388,6/29/2023,7:47:39,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147389,6/29/2023,7:47:39,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
147390,6/29/2023,7:47:39,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
147391,6/29/2023,7:49:02,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147392,6/29/2023,7:50:21,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147393,6/29/2023,7:50:47,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
147394,6/29/2023,7:51:52,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147395,6/29/2023,7:52:34,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147396,6/29/2023,7:52:34,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
147397,6/29/2023,7:55:12,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147398,6/29/2023,8:00:18,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
147399,6/29/2023,8:01:38,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
147400,6/29/2023,8:02:23,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
147401,6/29/2023,8:03:23,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147402,6/29/2023,8:03:28,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
147403,6/29/2023,8:03:36,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
147404,6/29/2023,8:03:36,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
147405,6/29/2023,8:05:26,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147406,6/29/2023,8:06:28,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147407,6/29/2023,8:08:35,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147408,6/29/2023,8:10:33,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
147409,6/29/2023,8:12:47,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147410,6/29/2023,8:13:48,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147411,6/29/2023,8:13:55,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
147412,6/29/2023,8:13:55,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
147413,6/29/2023,8:16:20,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147414,6/29/2023,8:17:28,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
147415,6/29/2023,8:18:53,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
147416,6/29/2023,8:21:55,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147417,6/29/2023,8:22:18,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147418,6/29/2023,8:22:19,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147419,6/29/2023,8:23:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147420,6/29/2023,8:24:11,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
147421,6/29/2023,8:24:48,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
147422,6/29/2023,8:25:01,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
147423,6/29/2023,8:25:01,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
147424,6/29/2023,8:25:08,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
147425,6/29/2023,8:26:16,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147426,6/29/2023,8:26:16,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
147427,6/29/2023,8:26:22,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147428,6/29/2023,8:27:58,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
147429,6/29/2023,8:28:07,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147430,6/29/2023,8:28:11,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
147431,6/29/2023,8:28:11,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
147432,6/29/2023,8:29:15,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
147433,6/29/2023,8:29:43,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147434,6/29/2023,8:29:43,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
147435,6/29/2023,8:29:50,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
147436,6/29/2023,8:30:21,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
147437,6/29/2023,8:31:40,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
147438,6/29/2023,8:33:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147439,6/29/2023,8:34:00,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
147440,6/29/2023,8:34:00,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
147441,6/29/2023,8:36:03,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147442,6/29/2023,8:36:28,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147443,6/29/2023,8:36:30,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
147444,6/29/2023,8:36:50,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147445,6/29/2023,8:37:53,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
147446,6/29/2023,8:37:57,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147447,6/29/2023,8:38:37,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
147448,6/29/2023,8:38:37,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
147449,6/29/2023,8:40:00,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147450,6/29/2023,8:41:11,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147451,6/29/2023,8:43:01,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147452,6/29/2023,8:43:30,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147453,6/29/2023,8:43:30,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
147454,6/29/2023,8:44:06,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
147455,6/29/2023,8:44:09,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147456,6/29/2023,8:45:28,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147457,6/29/2023,8:45:37,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147458,6/29/2023,8:46:11,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
147459,6/29/2023,8:46:11,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
147460,6/29/2023,8:46:44,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147461,6/29/2023,8:46:45,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
147462,6/29/2023,8:46:53,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
147463,6/29/2023,8:48:11,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
147464,6/29/2023,8:48:48,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
147465,6/29/2023,8:49:00,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
147466,6/29/2023,8:49:20,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
147467,6/29/2023,8:50:28,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147468,6/29/2023,8:51:49,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
147469,6/29/2023,8:51:49,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
147470,6/29/2023,8:51:50,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
147471,6/29/2023,8:53:38,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
147472,6/29/2023,8:55:20,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
147473,6/29/2023,8:57:43,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
147474,6/29/2023,8:58:52,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
147475,6/29/2023,8:58:57,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147476,6/29/2023,8:59:23,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147477,6/29/2023,8:59:23,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
147478,6/29/2023,9:00:54,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
147479,6/29/2023,9:01:02,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
147480,6/29/2023,9:01:02,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
147481,6/29/2023,9:03:11,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147482,6/29/2023,9:03:37,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
147483,6/29/2023,9:04:52,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
147484,6/29/2023,9:06:22,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147485,6/29/2023,9:06:33,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147486,6/29/2023,9:07:26,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
147487,6/29/2023,9:09:12,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147488,6/29/2023,9:09:32,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
147489,6/29/2023,9:09:45,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147490,6/29/2023,9:10:35,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147491,6/29/2023,9:11:39,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147492,6/29/2023,9:11:39,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
147493,6/29/2023,9:11:48,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
147494,6/29/2023,9:12:29,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147495,6/29/2023,9:13:20,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147496,6/29/2023,9:13:33,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147497,6/29/2023,9:13:53,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147498,6/29/2023,9:14:39,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147499,6/29/2023,9:15:03,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
147500,6/29/2023,9:15:03,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
147501,6/29/2023,9:15:48,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
147502,6/29/2023,9:15:58,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147503,6/29/2023,9:16:49,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
147504,6/29/2023,9:18:26,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
147505,6/29/2023,9:19:09,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147506,6/29/2023,9:19:31,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147507,6/29/2023,9:19:40,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147508,6/29/2023,9:20:43,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147509,6/29/2023,9:21:59,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
147510,6/29/2023,9:22:12,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
147511,6/29/2023,9:22:41,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
147512,6/29/2023,9:25:32,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
147513,6/29/2023,9:25:51,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
147514,6/29/2023,9:27:23,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147515,6/29/2023,9:27:28,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
147516,6/29/2023,9:27:42,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
147517,6/29/2023,9:27:42,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
147518,6/29/2023,9:28:56,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147519,6/29/2023,9:29:41,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
147520,6/29/2023,9:31:21,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
147521,6/29/2023,9:32:17,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
147522,6/29/2023,9:32:17,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
147523,6/29/2023,9:32:25,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147524,6/29/2023,9:32:39,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
147525,6/29/2023,9:33:03,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
147526,6/29/2023,9:33:04,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147527,6/29/2023,9:34:04,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
147528,6/29/2023,9:34:08,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147529,6/29/2023,9:35:05,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
147530,6/29/2023,9:35:38,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
147531,6/29/2023,9:36:30,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
147532,6/29/2023,9:36:51,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
147533,6/29/2023,9:38:14,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
147534,6/29/2023,9:39:14,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
147535,6/29/2023,9:39:25,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
147536,6/29/2023,9:39:55,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
147537,6/29/2023,9:40:37,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
